country,1966,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7,,,,,,,,,,,,,,,,,,,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,3.1,2.1,2,2.2,2.4,2.2,2.3,2.7,2.9,3.5,2.8,3.2,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.4,0.3,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,
Sweden,10.7,,,,,,,0.7,,,,,,0.7,,,,,,0.5,,,,,0.7,,,1,,,,,0.2,,,0.8,0.9,1.6,0.9,0.8,1,1,1.2,1.1,0.9,1.1,0.9,1,0.6,0.5,
Eswatini,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1,,,,,,85.4,,,,,,,,,82.3,,,,,,,72,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Syria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.4,,,,,,,,,,,,,,
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9,,,,,,,,86.2,,,,,,,
Togo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.8,,,,,90.6,,,,90.8,,,
Thailand,,,,,,,,,,,,,,69.3,,,,,,,68.2,,64.6,,57.7,,50.5,,45,,43.9,47.8,48.6,,39.7,,33.4,,26.8,24.5,22.5,20,17.5,13.4,13.5,11.3,10.4,7,8.2,7.6,8.4
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.7,,,,89,79.5,,,70.7,,59.8,,,,,,50.5,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.8,,,,,,,,,,,,,,,,,,,,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,96,,,,,,,91.8,,,,
Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2,,,,,,,,31.9,,,,,,27.5,,,
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,21.5,,,,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,,,,,,,,,,,,,,,,,,66.8,,,,,59.6,,,,,60.2,,,,,50.6,,,,,41.5,,,,,30.5,,,,,17.5,,,
Turkey,,,,,,,,,,,,,,,,,,,,39.2,,,,,,,37.8,,,,,,,,33.7,37,27,24.6,21.9,19.1,15.7,15.7,15.2,13.1,12.3,10.7,10,10.7,9.5,8.7,8.5
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7,,,,,,,,
